,id,polarity,nature,emotion
5095,519507126197440512,+,,
5096,519507340304084992,-,EMOTION,DEPLAISIR
5097,519507407815589888,-,EMOTION,PEUR
5098,519509094458490880,-,OPINION,DEVALORISATION
5099,519510213070581760,-,OPINION,DEVALORISATION
5100,519510432931803136,+,OPINION,VALORISATION
5101,519510447431876608,+,SENTIMENT,SATISFACTION
5102,519510868409593856,+,OPINION,VALORISATION
5103,519511028367769600,=,INFORMATION,
5104,519511175248093184,-,,
5105,519512300324417536,=,INFORMATION,
5106,519512987783016449,+,OPINION,VALORISATION
5107,519513225587879939,-,OPINION,DEVALORISATION
5108,519513263168839682,=,INFORMATION,
5109,519513529700085760,+,OPINION,VALORISATION
5110,519514031498199040,-,,
5111,519514886196305920,=,INFORMATION,
5112,519515103826542592,-,OPINION,DEVALORISATION
5113,519515462703390720,+,OPINION,VALORISATION
5114,519516119678586881,=,INFORMATION,
5115,519516462315077632,=,INFORMATION,
5116,519516523808194560,+,OPINION,VALORISATION
5117,519516858949840896,+,OPINION,VALORISATION
5118,519517260613181440,+,OPINION,VALORISATION
5119,519517295287087104,-,,
5120,519518297831010304,=,INFORMATION,
5121,519519955138916353,+,OPINION,ACCORD
5122,519520553481564161,-,OPINION,DEVALORISATION
5123,519521353041334273,+,OPINION,VALORISATION
5124,519522600989777920,=,INFORMATION,
5125,519523180252504064,+,OPINION,VALORISATION
5126,519523584667291649,-,,
5127,519524063673602048,+,OPINION,VALORISATION
5128,519524140903333889,+,OPINION,VALORISATION
5129,519524443274489856,+,OPINION,VALORISATION
5130,519524749173456897,-,OPINION,DEVALORISATION
5131,519525876913156096,-,OPINION,DEVALORISATION
5132,519525950959403008,-,EMOTION,PEUR
5133,519527033185906690,=,INFORMATION,
5134,519527307275677696,+,,
5135,519528001789513728,+,OPINION,VALORISATION
5136,519528688745218048,=,INFORMATION,
5137,519529615883120640,=,INFORMATION,
5138,519530664946065408,=,INFORMATION,
5139,519530903878373376,-,EMOTION,DERANGEMENT
5140,519530958085558273,+,OPINION,VALORISATION
5141,519531068995559425,+,OPINION,VALORISATION
5142,519531452627558400,-,,
5143,519532378294083584,-,,
5144,519534893592608768,+,OPINION,VALORISATION
5145,519535241220718592,-,,
5146,519535448276729857,+,OPINION,VALORISATION
5147,519536471686918145,=,INFORMATION,
5148,519538924130430977,+,OPINION,VALORISATION
5149,519540405616930817,=,INFORMATION,
5150,519540443152130049,=,INFORMATION,
5151,519540453956665344,+,OPINION,VALORISATION
5152,519541423327023104,=,INFORMATION,
5153,519542486335631360,+,OPINION,VALORISATION
5154,519543159261388801,=,INFORMATION,
5155,519543552167391232,-,EMOTION,PEUR
5156,519544128049520640,=,INFORMATION,
5157,519544190632353792,-,OPINION,DESACCORD
5158,519544238749802496,-,EMOTION,COLERE
5159,519545523624484864,=,INFORMATION,
5160,519546294600073217,+,OPINION,VALORISATION
5161,519546539446788097,=,INFORMATION,
5162,519546551405125632,=,INFORMATION,
5163,519547601062875136,-,EMOTION,MEPRIS
5164,519548707034124288,+,OPINION,VALORISATION
5165,519549515922038784,=,INFORMATION,
5166,519549854452695040,=,INFORMATION,
5167,519549934886850561,+,OPINION,VALORISATION
5168,519550400563671041,=,INFORMATION,
5169,519551910979043328,=,INFORMATION,
5170,519553766623051776,=,INFORMATION,
5171,519554323508768768,+,,
5172,519554779253452801,=,INFORMATION,
5173,519554818696679424,=,INFORMATION,
5174,519555480671105025,=,INFORMATION,
5175,519555946952294400,=,INFORMATION,
5176,519556346186698752,+,,
5177,519556492673187840,=,INFORMATION,
5178,519557236641648640,-,EMOTION,PEUR
5179,519557637747126272,=,INFORMATION,
5180,519558733190291456,=,INFORMATION,
5181,519561001092403200,+,,
5182,519561424066990080,-,EMOTION,PEUR
5183,519561868818399232,-,EMOTION,COLERE
5184,519562544373977089,+,OPINION,VALORISATION
5185,519564479177039872,-,OPINION,DEVALORISATION
5186,519564548466950147,+,OPINION,VALORISATION
5187,519565040769191939,=,INFORMATION,
5188,519565791927095296,-,EMOTION,DERANGEMENT
5189,519566014623670274,=,INFORMATION,
5190,519566028271923200,=,INFORMATION,
5191,519566103966515201,-,OPINION,DEVALORISATION
5192,519566487111999488,=,INFORMATION,
5193,519567672409747456,=,INFORMATION,
5194,519567987733303296,=,INFORMATION,
5195,519568240494669824,-,EMOTION,PEUR
5196,519569481626951681,-,EMOTION,COLERE
5197,519569760644632576,+,,
5198,519571972267589632,=,INFORMATION,
5199,519573111771914241,+,OPINION,VALORISATION
5200,519573532125044738,-,EMOTION,MEPRIS
5201,519577335511515137,+,,
5202,519577967949651968,=,INFORMATION,
5203,519578138016092161,+,OPINION,VALORISATION
5204,519578885512384512,+,OPINION,VALORISATION
5205,519578904126689281,=,INFORMATION,
5206,519579546035572740,+,,
5207,519581233332752384,+,,
5208,519583648396242944,=,INFORMATION,
5209,519583853019541504,+,OPINION,VALORISATION
5210,519584140585226240,+,OPINION,VALORISATION
5211,519584613904039936,-,EMOTION,COLERE
5212,519586455442571264,=,INFORMATION,
5213,519587474054467584,-,,
5214,519588950885670912,-,EMOTION,DEPLAISIR
5215,519589630878826496,=,INFORMATION,
5216,519591123937816576,=,INFORMATION,
5217,519593268682559489,+,OPINION,VALORISATION
5218,519595594738720769,=,INFORMATION,
5219,519597243028869120,=,INFORMATION,
5220,519598526259412995,=,INFORMATION,
5221,519598768576929793,=,INFORMATION,
5222,519600530142683136,+,OPINION,VALORISATION
5223,519601212828565507,=,INFORMATION,
5224,519601251382620160,-,EMOTION,COLERE
5225,519601473018028035,-,OPINION,DEVALORISATION
5226,519602078637772800,-,OPINION,DESACCORD
5227,519602453755359232,+,OPINION,VALORISATION
5228,519603110797258752,=,INFORMATION,
5229,519603639367655425,-,,
5230,519603645143203841,-,,
5231,519603922088914945,-,EMOTION,COLERE
5232,519604792037888000,+,OPINION,VALORISATION
5233,519605276475813889,=,INFORMATION,
5234,519607629954306048,+,,
5235,519607928752336897,-,OPINION,DEVALORISATION
5236,519608867429175297,+,OPINION,VALORISATION
5237,519609597133205505,=,INFORMATION,
5238,519609823294267392,-,,
5239,519610237582458880,-,OPINION,DEVALORISATION
5240,519610299570077696,=,INFORMATION,
5241,519610952673550337,-,,
5242,519613440994705409,-,OPINION,DEVALORISATION
5243,519613595647082496,+,OPINION,VALORISATION
5244,519614664259284993,-,,
5245,519614723923275776,=,INFORMATION,
5246,519617613995851776,+,,
5247,519619887077928960,=,INFORMATION,
5248,519621639441379328,+,,
5249,519628155569467392,-,,
5250,519632489753481216,=,INFORMATION,
5251,519633164663144448,-,OPINION,DEVALORISATION
5252,519633829099606016,+,SENTIMENT,SATISFACTION
5253,519634121836883968,+,OPINION,VALORISATION
5254,519639891114594305,-,EMOTION,TRISTESSE
5255,519641211494076417,=,INFORMATION,
5256,519642407986401281,+,,
5257,519644144109506560,-,OPINION,DEVALORISATION
5258,519658293724057602,=,INFORMATION,
5259,519658294130925569,+,,
5260,519668747754172417,=,INFORMATION,
5261,519669044270493696,+,OPINION,VALORISATION
5262,519670091793715201,+,,
5263,519672452276695040,=,INFORMATION,
5264,519672452876484608,=,INFORMATION,
5265,519673180034572289,+,SENTIMENT,SATISFACTION
5266,519673877165658112,-,,
5267,519676837350219776,-,,
5268,519678023780413440,=,INFORMATION,
5269,519681335011471361,=,INFORMATION,
5270,519683762150338560,+,,
5271,519689401564024833,-,EMOTION,PEUR
5272,519691885934157824,+,,
5273,519700956338868224,=,INFORMATION,
5274,519702070455050242,=,INFORMATION,
5275,519705769113972736,+,OPINION,VALORISATION
5276,519708419674996736,=,INFORMATION,
5277,519711054729728000,-,EMOTION,COLERE
5278,519713824299941889,+,OPINION,VALORISATION
5279,519714724905115648,-,,
5280,519714965230338048,=,INFORMATION,
5281,519714967956627456,=,INFORMATION,
5282,519715729017274368,=,INFORMATION,
5283,519718550533963776,-,EMOTION,PEUR
5284,519720394001895425,-,,
5285,519720507336183810,=,INFORMATION,
5286,519722950115598336,=,INFORMATION,
5287,519724533729591296,+,OPINION,VALORISATION
5288,519726405223862273,=,INFORMATION,
5289,519727122646962177,=,INFORMATION,
5290,519727316839067649,+,OPINION,VALORISATION
5291,519728010946043904,+,,
5292,519728559212859393,+,OPINION,VALORISATION
5293,519728938348584960,-,EMOTION,COLERE
5294,519730040557150209,=,INFORMATION,
5295,519730221801418753,=,INFORMATION,
5296,519730525968158721,=,INFORMATION,
5297,519732306550861825,+,OPINION,VALORISATION
5298,519733001769328640,+,,
5299,519733074720878593,+,EMOTION,PLAISIR
5300,519733103799959552,+,OPINION,VALORISATION
5301,519735240160337921,+,OPINION,VALORISATION
5302,519735511221411840,=,INFORMATION,
5303,519736297863147520,+,OPINION,VALORISATION
5304,519738578532708355,=,INFORMATION,
5305,519738683172220928,+,OPINION,ACCORD
5306,519739234152742912,-,EMOTION,PEUR
5307,519740313103900672,+,,
5308,519740514057191424,=,INFORMATION,
5309,519741521243820032,=,INFORMATION,
5310,519742166675898369,+,,
5311,519742532398247936,-,OPINION,DEVALORISATION
5312,519743176316170244,-,EMOTION,COLERE
5313,519743707826774016,=,INFORMATION,
5314,519744674999721984,-,,
5315,519744928092405760,=,INFORMATION,
5316,519744931418484736,=,INFORMATION,
5317,519745312647180288,+,OPINION,VALORISATION
5318,519746562113556482,-,EMOTION,COLERE
5319,519746697149169664,=,INFORMATION,
5320,519746820302323712,+,,
5321,519746932214730752,+,,
5322,519747728050372608,+,,
5323,519748523835662336,+,,
5324,519751386339086338,=,INFORMATION,
5325,519751437694169088,-,OPINION,DEVALORISATION
5326,519751830897561602,+,OPINION,VALORISATION
5327,519752033935425536,=,INFORMATION,
5328,519752339574362112,=,INFORMATION,
5329,519752752163864576,-,,
5330,519753194037977088,+,OPINION,VALORISATION
5331,519753216544624640,=,INFORMATION,
5332,519753475459014656,+,OPINION,VALORISATION
5333,519753966691708928,+,OPINION,VALORISATION
5334,519754225979383809,-,EMOTION,PEUR
5335,519754447245672449,=,INFORMATION,
5336,519754458314461184,=,INFORMATION,
5337,519754742633738242,+,,
5338,519754817921482752,=,INFORMATION,
5339,519754980287197185,+,OPINION,VALORISATION
5340,519756240386150401,+,,
5341,519756363421863936,=,INFORMATION,
5342,519756556083032065,+,,
5343,519756617802199041,+,,
5344,519756937458491392,=,INFORMATION,
5345,519757173715263489,=,INFORMATION,
5346,519758120730374145,-,EMOTION,COLERE
5347,519758345407066112,=,INFORMATION,
5348,519758476147322882,-,OPINION,DEVALORISATION
5349,519758731236491264,+,,
5350,519759245789503488,+,OPINION,VALORISATION
5351,519759819134091265,=,INFORMATION,
5352,519760423197745152,=,INFORMATION,
5353,519761419982487552,+,OPINION,VALORISATION
5354,519761500487970816,=,INFORMATION,
5355,519761575897354240,=,INFORMATION,
5356,519762162026168320,=,INFORMATION,
5357,519762393316851713,+,,
5358,519762707646382080,+,OPINION,VALORISATION
5359,519762779658387456,=,INFORMATION,
5360,519763614119387137,=,INFORMATION,
5361,519764110729179137,=,INFORMATION,
5362,519764524795039744,-,EMOTION,PEUR
5363,519764646824144896,+,,
5364,519765013599240192,-,,
5365,519765246261469185,-,OPINION,DEVALORISATION
5366,519765889420238848,-,EMOTION,PEUR
5367,519766533598228480,=,INFORMATION,
5368,519766690578853888,-,OPINION,DEVALORISATION
5369,519767174961831937,=,INFORMATION,
5370,519767812714160129,=,INFORMATION,
5371,519768319482925056,=,INFORMATION,
5372,519768476823453696,=,INFORMATION,
5373,519768540501385216,-,EMOTION,COLERE
5374,519768597925597186,=,INFORMATION,
5375,519768616846110720,=,INFORMATION,
5376,519768682893824000,=,INFORMATION,
5377,519769180623482882,+,OPINION,VALORISATION
5378,519769200899145728,=,INFORMATION,
5379,519769783877644290,=,INFORMATION,
5380,519769807940382722,=,INFORMATION,
5381,519770040464199682,=,INFORMATION,
5382,519771851648544768,-,EMOTION,PEUR
5383,519771921815072768,=,INFORMATION,
5384,519772064626900993,+,,
5385,519773714758377474,+,OPINION,VALORISATION
5386,519774098839572480,=,INFORMATION,
5387,519774270071652352,=,INFORMATION,
5388,519774783995936768,+,OPINION,VALORISATION
5389,519774826022449153,-,EMOTION,PEUR
5390,519774971095031808,=,INFORMATION,
5391,519775445412114432,-,EMOTION,PEUR
5392,519775523174481921,+,SENTIMENT,SATISFACTION
5393,519775875697364992,=,INFORMATION,
5394,519776739271397376,+,OPINION,VALORISATION
5395,519776910570971136,=,INFORMATION,
5396,519777919233564673,+,OPINION,VALORISATION
5397,519778183818657793,=,INFORMATION,
5398,519778496424714240,+,OPINION,VALORISATION
5399,519778798527463425,+,,
5400,519779497067810816,-,EMOTION,PEUR
5401,519780475158548481,+,,
5402,519780698027089922,-,EMOTION,COLERE
5403,519780769221197825,-,,
5404,519781290271178752,+,OPINION,VALORISATION
5405,519781447226650624,+,OPINION,VALORISATION
5406,519781546190835712,=,INFORMATION,
5407,519782521274253312,=,INFORMATION,
5408,519782880256331777,+,,
5409,519782965950173187,=,INFORMATION,
5410,519784097007165440,=,INFORMATION,
5411,519784172932833280,=,INFORMATION,
5412,519784775981072384,+,,
5413,519784824723107840,=,INFORMATION,
5414,519785048732471296,=,INFORMATION,
5415,519785313435418624,+,,
5416,519785334893051904,=,INFORMATION,
5417,519785736296361985,+,,
5418,519786046804877312,+,OPINION,VALORISATION
5419,519786263306448896,=,INFORMATION,
5420,519786410304221185,+,OPINION,VALORISATION
5421,519786475265593344,=,INFORMATION,
5422,519786610175778816,-,OPINION,DEVALORISATION
5423,519787109415411712,=,INFORMATION,
5424,519787462336315392,=,INFORMATION,
5425,519787815589388288,=,INFORMATION,
5426,519787864742039552,-,EMOTION,COLERE
5427,519787927425929216,=,INFORMATION,
5428,519788192082714624,-,,
5429,519788224365858816,=,INFORMATION,
5430,519788383514533888,+,,
5431,519788790307897344,+,OPINION,VALORISATION
5432,519788956821368832,-,EMOTION,PEUR
5433,519789125130813440,-,,
5434,519789202540490753,-,,
5435,519790252912029696,+,OPINION,VALORISATION
5436,519790641128026112,=,INFORMATION,
5437,519791176635793408,=,INFORMATION,
5438,519791613498126336,=,INFORMATION,
5439,519791693516644352,+,,
5440,519791719416463360,=,INFORMATION,
5441,519791932860821504,=,INFORMATION,
5442,519791944906440704,-,,
5443,519792871051128832,=,INFORMATION,
5444,519792882476007424,+,,
5445,519792966576390144,=,INFORMATION,
5446,519794595140734976,+,,
5447,519794595970809856,-,,
5448,519794753664057344,+,,
5449,519794851546935296,=,INFORMATION,
5450,519794927220178946,=,INFORMATION,
5451,519794929984634880,+,OPINION,VALORISATION
5452,519794962121383936,+,OPINION,VALORISATION
5453,519795020686057472,=,INFORMATION,
5454,519795433984360448,=,INFORMATION,
5455,519795497218109440,=,INFORMATION,
5456,519795585948614656,-,EMOTION,PEUR
5457,519796161176412160,-,OPINION,DEVALORISATION
5458,519796661393313792,+,OPINION,VALORISATION
5459,519796679298387968,=,INFORMATION,
5460,519796853941223424,+,OPINION,VALORISATION
5461,519797020056629249,=,INFORMATION,
5462,519798160571793408,=,INFORMATION,
5463,519798372652576768,=,INFORMATION,
5464,519798735875100672,=,INFORMATION,
5465,519799513369026560,=,INFORMATION,
5466,519799773042180096,+,OPINION,VALORISATION
5467,519799838050099200,-,EMOTION,DEPLAISIR
5468,519800157777702912,+,,
5469,519800635185954816,+,OPINION,VALORISATION
5470,519801195687583744,+,OPINION,VALORISATION
5471,519801225533878272,=,INFORMATION,
5472,519802349217656834,=,INFORMATION,
5473,519803013540876288,=,INFORMATION,
5474,519803155253428226,+,OPINION,VALORISATION
5475,519803743882452992,+,OPINION,VALORISATION
5476,519803843971149824,+,,
5477,519804182438502402,=,INFORMATION,
5478,519804184334311425,+,OPINION,VALORISATION
5479,519804306480852992,=,INFORMATION,
5480,519806231004057600,=,INFORMATION,
5481,519806801936932864,=,INFORMATION,
5482,519806821406892032,=,INFORMATION,
5483,519808468396830721,=,INFORMATION,
5484,519808946358722560,-,OPINION,DESACCORD
5485,519809129775652864,-,OPINION,DESACCORD
5486,519809157579702272,-,EMOTION,DEPLAISIR
5487,519809202714591232,+,OPINION,VALORISATION
5488,519809352903819264,-,OPINION,DEVALORISATION
5489,519809361036980224,=,INFORMATION,
5490,519809607758147585,-,OPINION,DEVALORISATION
5491,519810356118429696,=,INFORMATION,
5492,519810664349843456,-,EMOTION,PEUR
5493,519810771120041984,+,OPINION,VALORISATION
5494,519810813326921728,=,INFORMATION,
5495,519810972060753920,+,OPINION,VALORISATION
5496,519811479994765313,-,OPINION,DEVALORISATION
5497,519812520694259712,=,INFORMATION,
5498,519813328630059010,+,OPINION,VALORISATION
5499,519814320339693569,+,,
5500,519814631280218112,+,OPINION,VALORISATION
5501,519814711156551680,=,INFORMATION,
5502,519814943928238080,=,INFORMATION,
5503,519815804238692352,-,OPINION,DESACCORD
5504,519816030345265152,-,EMOTION,DEPLAISIR
5505,519816256170389504,-,OPINION,DEVALORISATION
5506,519816580989870080,-,OPINION,DEVALORISATION
5507,519817182193405952,=,INFORMATION,
5508,519817831550947328,=,INFORMATION,
5509,519819757064056832,+,,
5510,519819794317864960,=,INFORMATION,
5511,519819923175264256,+,,
5512,519820043832795136,=,INFORMATION,
5513,519820045518512128,=,INFORMATION,
5514,519820661649596418,+,OPINION,VALORISATION
5515,519821317940326400,+,OPINION,VALORISATION
5516,519821758098976768,-,,
5517,519821994918158336,+,,
5518,519822241748353024,-,EMOTION,PEUR
5519,519822283670847489,+,,
5520,519822926540206080,=,INFORMATION,
5521,519823214445600768,+,OPINION,VALORISATION
5522,519823708853391360,-,,
5523,519824706137239552,+,OPINION,VALORISATION
5524,519824732271964160,+,OPINION,VALORISATION
5525,519825317511593984,-,OPINION,DEVALORISATION
5526,519825849928126464,=,INFORMATION,
5527,519825861445713920,=,INFORMATION,
5528,519826309577732097,=,INFORMATION,
5529,519826430054920192,=,INFORMATION,
5530,519826864840654848,=,INFORMATION,
5531,519826970800967680,=,INFORMATION,
5532,519827151026008064,-,OPINION,DESACCORD
5533,519828428971732992,-,EMOTION,PEUR
5534,519828816035053569,+,,
5535,519829005424685056,=,INFORMATION,
5536,519829096126504961,+,OPINION,VALORISATION
5537,519829229417283584,=,INFORMATION,
5538,519829827944456193,-,EMOTION,DEPLAISIR
5539,519829852115841024,=,INFORMATION,
5540,519830537783869440,=,INFORMATION,
5541,519830615311400960,+,OPINION,VALORISATION
5542,519830795469742081,-,EMOTION,COLERE
5543,519831586104045568,+,OPINION,VALORISATION
5544,519832285592702976,=,INFORMATION,
5545,519833688113426432,=,INFORMATION,
5546,519833908498935808,=,INFORMATION,
5547,519834079101870080,+,OPINION,VALORISATION
5548,519834089202151424,+,OPINION,VALORISATION
5549,519834668477452288,=,INFORMATION,
5550,519834770054737920,-,,
5551,519834906361622529,+,OPINION,VALORISATION
5552,519835261271035904,+,,
5553,519836058679537664,+,OPINION,VALORISATION
5554,519836180985421824,+,OPINION,VALORISATION
5555,519836341539180544,+,OPINION,VALORISATION
5556,519836935163219969,-,EMOTION,COLERE
